row_ID;item_ID;Director;Country;Language;Year;Genre1;Genre2;Genre3;Actor1;Actor2;Actor3;Budget;IMDB_Link;Title;Num_of_Ratings
565;2220;Greta Schiller;United Kingdom;English;1995;Documentary;0;0;Juliet Stevenson;Maureen All;Gillian Hanna;0;http://www.imdb.com/title/tt0114093/;PARIS WAS A WOMAN;0
566;2221;Jon Sherman;United States;English;1996;Comedy;Romance;0;Susan Floyd;Dan Futterman;Joanna Chang;0;http://www.imdb.com/title/tt0115754/;BREATHING ROOM;0
567;2222;Larry Bishop;United States;English;1996;Comedy;Crime;Drama;Ellen Barkin;Gabriel Byrne;Richard Dreyfuss;0;http://www.imdb.com/title/tt0116953/;MAD DOG TIME;0
568;2223;Susan Streitfeld;Germany;English;1996;Drama;0;0;Tilda Swinton;Amy Madigan;Karen Sillas;0;http://www.imdb.com/title/tt0116293/;FEMALE PERVERSIONS;0
569;2224;John Murlowski;United States;English;1996;Family;Comedy;0;Hulk Hogan;Don Stark;Robin Curtis;0;http://www.imdb.com/title/tt0117550/;SANTA WITH MUSCLES;0
570;2225;Doug Pray;United States;English;1996;Documentary;Music;0;Valerie M. Agnew;Mark Arm;John Atkins;0;http://www.imdb.com/title/tt0116589/;HYPE!;0
571;2227;Gregg Champion;United States;English;1994;Action;Comedy;Drama;Woody Harrelson;Kiefer Sutherland;Dylan McDermott;0;http://www.imdb.com/title/tt0109493/;THE COWBOY WAY;0
572;2228;Michael Ritchie;United States;English;1994;Action;Comedy;0;Chevy Chase;Jack Palance;Dianne Wiest;0;http://www.imdb.com/title/tt0109480/;COPS AND ROBBERSONS;0
573;2229;Peter Jackson;New Zealand;English;1996;Comedy;Horror;Thriller;Michael J. Fox;Trini Alvarado;Peter Dobson;0;http://www.imdb.com/title/tt0116365/;THE FRIGHTENERS;0
574;2230;Richard Rush;United States;English;1994;Mystery;Romance;Thriller;Bruce Willis;Jane March;Ruben Blades;0;http://www.imdb.com/title/tt0109456/;COLOR OF NIGHT;0
575;2231;Rob Cohen;United States;English;1996;Drama;Action;Adventure;Sylvester Stallone;Amy Brenneman;Viggo Mortensen;0;http://www.imdb.com/title/tt0116040/;DAYLIGHT;0
576;2232;Steve Barron;United States;English;1993;Comedy;Sci-Fi;0;Dan Aykroyd;Jane Curtin;Michelle Burke;0;http://www.imdb.com/title/tt0106598/;CONEHEADS;0
577;2233;Laurent Heynemann;France;French;1991;Comedy;0;0;Jeanne Moreau;Michel Serrault;Luc Thuillier;0;http://www.imdb.com/title/tt0103207/;THE OLD LADY WHO WALKED IN THE SEA;0
578;2234;Renny Harlin;Italy;English;1993;Action;Adventure;Thriller;Sylvester Stallone;John Lithgow;Michael Rooker;65000000;http://www.imdb.com/title/tt0106582/;CLIFFHANGER;2
579;2235;Christopher Larkin;United States;English;1974;Drama;0;0;Robert Joel;Curt Gareth;Bo White;0;http://www.imdb.com/title/tt0072362/;A VERY NATURAL THING (1974);0
580;2236;Mick Jackson;United States;English;1994;Comedy;Mystery;0;Dana Carvey;Valeria Golino;James Earl Jones;0;http://www.imdb.com/title/tt0109443/;CLEAN SLATE;0
581;2237;Alexandre Rockwell;United States;English;1994;Drama;0;0;Rosie Perez;Harvey Keitel;Anthony Quinn;0;http://www.imdb.com/title/tt0111237/;SOMEBODY TO LOVE;0
582;2238;Paul Weiland;United States;English;1994;Adventure;Comedy;Western;Billy Crystal;Daniel Stern;Jon Lovitz;0;http://www.imdb.com/title/tt0109439/;CITY SLICKERS II: THE LEGEND OF CURLY\'S GOLD;0
583;2239;Mel Chionglo;Philippines;English;1994;Comedy;Drama;0;Ryan Aristorenas;Perla Bautista;Noni Buencamino;0;http://www.imdb.com/title/tt0111180/;MIDNIGHT DANCERS;0
584;2240;Brian De Palma;United States;English;1993;Crime;Drama;Thriller;Al Pacino;Sean Penn;Penelope Ann Miller;0;http://www.imdb.com/title/tt0106519/;CARLITO\'S WAY;3
585;2241;Gerard Mordillat;France;French;1993;Biography;Drama;0;Sami Frey;Marc Barbe;Julie Jezequel;0;http://www.imdb.com/title/tt0106810/;MY LIFE AND TIMES WITH ANTONIN ARTAUD;0
586;2242;John Whitesell;United States;English;1993;Drama;Comedy;0;Jason Priestley;Gabriel Olds;Jerry OConnell;0;http://www.imdb.com/title/tt0106505/;CALENDAR GIRL;0
587;2243;Gyula Gazdag;Hungary;Hungarian;1987;Fantasy;0;0;David Vermes;Pal Hetenyi;Frantisek Husak;0;http://www.imdb.com/title/tt0093199/;A HUNGARIAN FAIRY TALE (1987);0
588;2244;Yale Strom;United States;English;1994;Documentary;Music;0;Leopold Kozlowski;0;0;0;http://www.imdb.com/title/tt0113610/;THE LAST KLEZMER;0
589;2245;Lucian Pintilie;France;Romanian;1994;Drama;0;0;Kristin Scott Thomas;Claudiu Bleont;Olga Tudorache;0;http://www.imdb.com/title/tt0111546/;AN UNFORGETTABLE SUMMER;0
590;2246;John G. Young;United States;English;1995;Drama;Romance;0;Gabriel Mann;Laurence Mason;Murphy Guyer;0;http://www.imdb.com/title/tt0114089/;PARALLEL SONS;0
591;2247;Keoni Waxman;United States;English;1995;Drama;0;0;John Stockwell;Janeane Garofalo;Brian Drillinger;0;http://www.imdb.com/title/tt0113369/;I SHOT A MAN IN VEGAS;0
592;2248;Rob Reiner;United States;English;1989;Comedy;Drama;Romance;Billy Crystal;Meg Ryan;Carrie Fisher;0;http://www.imdb.com/title/tt0098635/;WHEN HARRY MET SALLY... (1989);2
593;2249;Wim Wenders;Germany;English;1991;Drama;Sci-Fi;0;Solveig Dommartin;Pietro Falcone;Enzo Turrin;0;http://www.imdb.com/title/tt0101458/;UNTIL THE END OF THE WORLD;0
594;2250;Wim Wenders;France;English;1984;Drama;0;0;Harry Dean Stanton;Nastassja Kinski;Dean Stockwell;0;http://www.imdb.com/title/tt0087884/;PARIS, TEXAS (1984);0
595;2251;George Roy Hill;United States;English;1969;Adventure;Biography;Crime;Paul Newman;Robert Redford;Katharine Ross;0;http://www.imdb.com/title/tt0064115/;BUTCH CASSIDY AND THE SUNDANCE KID (1969);2
596;2252;John Huston;United Kingdom;English;1975;Adventure;0;0;Sean Connery;Michael Caine;Christopher Plummer;0;http://www.imdb.com/title/tt0073341/;THE MAN WHO WOULD BE KING (1975);1
597;2253;Phil Alden Robinson;United States;English;1989;Drama;Fantasy;Sport;Kevin Costner;Amy Madigan;Gaby Hoffmann;0;http://www.imdb.com/title/tt0097351/;FIELD OF DREAMS (1989);0
598;2254;Fred M. Wilcox;United States;English;1956;Drama;Sci-Fi;Thriller;Walter Pidgeon;Anne Francis;Leslie Nielsen;0;http://www.imdb.com/title/tt0049223/;FORBIDDEN PLANET (1956);1
599;2256;Adam Resnick;United States;English;1994;Comedy;0;0;Chris Elliott;Ritch Brinkley;James Gammon;0;http://www.imdb.com/title/tt0109361/;CABIN BOY;0
600;2257;Robert De Niro;United States;English;1993;Crime;Drama;0;Robert De Niro;Chazz Palminteri;Lillo Brancato;0;http://www.imdb.com/title/tt0106489/;A BRONX TALE;0
601;2258;Jennifer Chambers Lynch;United States;English;1993;Drama;Mystery;Romance;Julian Sands;Sherilyn Fenn;Bill Paxton;0;http://www.imdb.com/title/tt0106471/;BOXING HELENA;0
602;2259;Maria Luisa Bemberg;Argentina;Spanish;1990;Drama;History;0;Assumpta Serna;Dominique Sanda;Hector Alterio;0;http://www.imdb.com/title/tt0100990/;I, THE WORST OF ALL;0
604;2261;Tom Shadyac;United States;English;1996;Comedy;Romance;Sci-Fi;Eddie Murphy;0;0;0;http://www.imdb.com/title/tt0117218/;THE NUTTY PROFESSOR;0
605;2262;Tony Richardson;United States;English;1994;Drama;Romance;0;Jessica Lange;Tommy Lee Jones;Powers Boothe;0;http://www.imdb.com/title/tt0109306/;BLUE SKY;0
606;2263;Richard Gordon;United States;English;1995;Documentary;0;0;Eddie Rutkowski;0;0;0;http://www.imdb.com/title/tt0113147/;THE GATE OF HEAVENLY PEACE;0
607;2264;William Friedkin;United States;English;1994;Drama;Sport;0;Nick Nolte;Mary McDonnell;J.T. Walsh;0;http://www.imdb.com/title/tt0109305/;BLUE CHIPS;1
608;2265;Chuck Russell;United States;English;1996;Action;Drama;Thriller;Arnold Schwarzenegger;James Caan;Vanessa L. Williams;0;http://www.imdb.com/title/tt0116213/;ERASER;1
609;2266;Stephen Hopkins;United States;English;1994;Action;Thriller;0;Jeff Bridges;Tommy Lee Jones;Suzy Amis;0;http://www.imdb.com/title/tt0109303/;BLOWN AWAY;1
610;2267;Bobby Farrelly;United States;English;1996;Comedy;Sport;0;Woody Harrelson;Randy Quaid;Vanessa Angel;0;http://www.imdb.com/title/tt0116778/;KINGPIN;0
611;2268;Michael Apted;United States;English;1994;Thriller;0;0;Madeleine Stowe;Aidan Quinn;James Remar;0;http://www.imdb.com/title/tt0109297/;BLINK;0
612;2269;Ben Stiller;United States;English;1996;Comedy;Drama;Thriller;Jim Carrey;Matthew Broderick;Leslie Mann;0;http://www.imdb.com/title/tt0115798/;THE CABLE GUY;0
613;2270;Caroline Thompson;United States;English;1994;Adventure;Family;Drama;Sean Bean;David Thewlis;Jim Carter;0;http://www.imdb.com/title/tt0109279/;BLACK BEAUTY;0
614;2271;Gary Trousdale;United States;English;1996;Animation;Drama;Family;Tom Hulce;Demi Moore;Tony Jay;70000000;http://www.imdb.com/title/tt0116583/;THE HUNCHBACK OF NOTRE DAME;1
615;2273;Tony Scott;United States;English;1996;Thriller;0;0;Robert De Niro;Wesley Snipes;Ellen Barkin;0;http://www.imdb.com/title/tt0116277/;THE FAN;0
616;2276;Penelope Spheeris;United States;English;1993;Comedy;Family;0;Jim Varney;Diedrich Bader;Erika Eleniak;0;http://www.imdb.com/title/tt0106400/;THE BEVERLY HILLBILLIES;0
617;2277;Bill Forsyth;United Kingdom;English;1993;Comedy;Fantasy;Drama;Robin Williams;Maudie Johnson;Max Johnson;0;http://www.imdb.com/title/tt0106379/;BEING HUMAN;0
618;2278;Whit Stillman;United States;English;1994;Comedy;Drama;Romance;Taylor Nichols;Chris Eigeman;Tushka Bergen;0;http://www.imdb.com/title/tt0109219/;BARCELONA;0
619;2279;Scott Winant;United States;English;1997;Romance;Comedy;0;John Plumpis;Janel Moloney;Yvonne Zima;0;http://www.imdb.com/title/tt0118523/;\'TIL THERE WAS YOU;1
620;2280;Amos Kollek;United States;English;1994;Drama;0;0;Nancy McPherson;Pat Delightful Kelly;Sylvia Hill;0;http://www.imdb.com/title/tt0109198/;BAD GIRLS;0
621;2281;Danny Boyle;United Kingdom;English;1996;Crime;Drama;0;Ewan McGregor;Ewen Bremner;Jonny Lee Miller;3500000;http://www.imdb.com/title/tt0117951/;TRAINSPOTTING;1
622;2282;John Badham;United States;English;1993;Action;Comedy;Crime;Richard Dreyfuss;Emilio Estevez;Rosie ODonnell;0;http://www.imdb.com/title/tt0106292/;ANOTHER STAKEOUT;1
623;2283;Robby Henson;United States;English;1995;0;0;0;Chris Cooper;Patricia Clarkson;Kris Kristofferson;0;http://www.imdb.com/title/tt0114122/;PHARAOH\'S ARMY;0
624;2284;Paul Michael Glaser;United States;English;1994;Comedy;Family;Sport;Kevin Bacon;Charles Gitonga Maina;Yolanda Vazquez;0;http://www.imdb.com/title/tt0109067/;THE AIR UP THERE;0
625;2285;Henry Jaglom;United States;English;1994;Comedy;Drama;0;Victoria Foyt;Matt Salinger;Frances Fisher;0;http://www.imdb.com/title/tt0109191/;BABYFEVER;0
626;2286;Michael Lehmann;United States;English;1994;Comedy;Music;Crime;Brendan Fraser;Steve Buscemi;Adam Sandler;0;http://www.imdb.com/title/tt0109068/;AIRHEADS;0
627;2287;Federico Fellini;France;French;1968;Horror;Mystery;0;Brigitte Bardot;Alain Delon;Jane Fonda;0;http://www.imdb.com/title/tt0063715/;SPIRITS OF THE DEAD (1968);0
628;2288;Martin Scorsese;United States;English;1993;Drama;Romance;0;Daniel Day-Lewis;Michelle Pfeiffer;Winona Ryder;0;http://www.imdb.com/title/tt0106226/;THE AGE OF INNOCENCE;0
629;2290;Thomas Schlamme;United States;English;1994;Comedy;0;0;Martin Lawrence;0;0;0;http://www.imdb.com/title/tt0111804/;YOU SO CRAZY;0
630;2292;Barry Sonnenfeld;United States;English;1993;Comedy;Fantasy;Horror;Anjelica Huston;Raul Julia;Christopher Lloyd;0;http://www.imdb.com/title/tt0106220/;ADDAMS FAMILY VALUES;1
631;2293;Jean-Pierre Bekolo;Cameroon;0;1992;Comedy;0;0;Pauline Andela;Jimmy Biyona;Essindi Mindja;0;http://www.imdb.com/title/tt0105201/;QUARTIER MOZART;0
632;2295;Julio de Fleischner;Spain;Spanish;1946;0;0;0;Arturo Camara;Silvia Morgan;Juan Muniz;0;http://www.imdb.com/title/tt0038426/;COSTA BRAVA;0
633;2296;John Patrick Kelley;United States;English;1997;Drama;0;0;Kate Capshaw;Jeremy Davies;Vince Vaughn;0;http://www.imdb.com/title/tt0119557/;THE LOCUSTS;0
634;2298;Wim Wenders;France;English;1997;Drama;Thriller;0;Traci Lind;Rosalind Chao;Bill Pullman;0;http://www.imdb.com/title/tt0119062/;THE END OF VIOLENCE;0
635;2299;Marcos Zurinaga;Spain;English;1997;Thriller;0;0;Esai Morales;Andy Garcia;Edward James Olmos;0;http://www.imdb.com/title/tt0117106/;THE DISAPPEARANCE OF GARCIA LORCA;0
636;2300;Peter OFallon;United States;English;1997;Comedy;Drama;Mystery;Mark Watson;Christopher Walken;Denis Leary;0;http://www.imdb.com/title/tt0120241/;SUICIDE KINGS;0
637;2301;Richard Spence;United Kingdom;English;1996;Comedy;0;0;Steven Mackintosh;Rupert Graves;Miriam Margolyes;0;http://www.imdb.com/title/tt0116102/;DIFFERENT FOR GIRLS;0
638;2303;Alan Wade;United States;English;1997;Comedy;Drama;0;Christian Slater;Robin Tunney;Michael Parks;0;http://www.imdb.com/title/tt0119429/;JULIAN PO;0
639;2304;Jeff Pollack;United States;English;1994;Crime;Drama;Sport;Duane Martin;Leon;Tupac Shakur;0;http://www.imdb.com/title/tt0109035/;ABOVE THE RIM;0
640;2305;John G. Avildsen;United States;English;1994;Biography;Drama;Sport;James Rebhorn;Cameron Finley;Carrie Snodgress;0;http://www.imdb.com/title/tt0109021/;8 SECONDS;0
641;2306;John Carpenter;United States;English;1994;Fantasy;Horror;Thriller;Sam Neill;Julie Carmen;Jurgen Prochnow;0;http://www.imdb.com/title/tt0113409/;IN THE MOUTH OF MADNESS;0
642;2307;Chris Hunt;United Kingdom;English;1996;Documentary;0;0;David Riva;Maria Riva;Steven Bach;0;http://www.imdb.com/title/tt0116992/;MARLENE DIETRICH: SHADOW AND LIGHT;0
643;2308;Michael Corrente;United States;English;1994;Crime;Drama;0;Jason Andrews;Michael Corrente;Anthony DeSando;0;http://www.imdb.com/title/tt0109785/;FEDERAL HILL;0
644;2310;Andrew Morahan;Canada;English;1994;Fantasy;Sci-Fi;Action;Christopher Lambert;Mario Van Peebles;Deborah Kara Unger;0;http://www.imdb.com/title/tt0110027/;HIGHLANDER III: THE SORCERER;0
645;2311;Charles Matthau;United States;English;1995;Drama;Comedy;0;Piper Laurie;Sissy Spacek;Walter Matthau;0;http://www.imdb.com/title/tt0113211/;THE GRASS HARP;0
646;2312;Jefri Aalmuhammed;United States;English;1994;Documentary;0;0;Roscoe Lee Browne;0;0;0;http://www.imdb.com/title/tt0109339/;BROTHER MINISTER: THE ASSASSINATION OF MALCOLM X;0
647;2313;Mary Harron;United Kingdom;English;1996;Biography;Crime;Drama;Lili Taylor;Jared Harris;Martha Plimpton;0;http://www.imdb.com/title/tt0116594/;I SHOT ANDY WARHOL;0
648;2315;Francis Ford Coppola;United States;English;1996;Comedy;Drama;0;Robin Williams;Diane Lane;Brian Kerwin;0;http://www.imdb.com/title/tt0116669/;JACK;0
649;2317;James Mangold;United States;English;1995;Drama;Romance;0;Pruitt Taylor Vince;Shelley Winters;Liv Tyler;0;http://www.imdb.com/title/tt0113280/;HEAVY;0
650;2318;Paul Williams;United States;English;1995;Action;Thriller;0;James Andronica;Cuanhtemoc Rivas;Edward James Olmos;0;http://www.imdb.com/title/tt0113827/;MIRAGE;0
651;2319;David Keating;Denmark;English;1996;Comedy;Drama;0;Catherine OHara;Jared Leto;Christina Ricci;0;http://www.imdb.com/title/tt0116833/;THE LAST OF THE HIGH KINGS;0
652;2320;Ross Kagan Marks;United States;English;1995;Drama;0;0;Blythe Danner;Frank Whaley;Sheryl Lee;0;http://www.imdb.com/title/tt0113319/;HOMAGE;1
653;2321;Andrew Bergman;United States;English;1996;Comedy;Drama;Crime;Demi Moore;Burt Reynolds;Armand Assante;0;http://www.imdb.com/title/tt0117765/;STRIPTEASE;0
654;2322;Simon Wincer;Australia;English;1996;Action;Adventure;Crime;Billy Zane;Kristy Swanson;Treat Williams;0;http://www.imdb.com/title/tt0117331/;THE PHANTOM;0
655;2323;Joseph Vilsmaier;Germany;German;1993;Drama;War;0;Dominique Horwitz;Thomas Kretschmann;Jochen Nickel;0;http://www.imdb.com/title/tt0108211/;STALINGRAD;0
656;2324;Salvatore Stabile;United States;English;1997;Crime;Drama;0;Thomas Brandise;Tom Malloy;Michael Parducci;0;http://www.imdb.com/title/tt0119220/;GRAVESEND;0
657;2325;Felix Enriquez Alcala;United States;English;1997;Action;Drama;Thriller;Steven Seagal;Marg Helgenberger;Stephen Lang;0;http://www.imdb.com/title/tt0119123/;FIRE DOWN BELOW;0
658;2326;Gillies MacKinnon;United Kingdom;English;1996;0;0;0;Stephen Rea;Richard Harris;Stuart Townsend;0;http://www.imdb.com/title/tt0117969/;TROJAN EDDIE;0
659;2329;Nick Cassavetes;France;English;1997;Comedy;Drama;Romance;Robin Wright Penn;James Gandolfini;Susan Traylor;0;http://www.imdb.com/title/tt0120112/;SHE\'S SO LOVELY;0
660;2330;John Nicolella;United States;English;1997;Fantasy;Action;Adventure;Kevin Sorbo;Tia Carrere;Thomas Ian Griffith;0;http://www.imdb.com/title/tt0119484/;KULL THE CONQUEROR;0
661;2331;Bill Duke;United States;English;1997;Crime;Drama;0;Laurence Fishburne;Tim Roth;Vanessa L. Williams;0;http://www.imdb.com/title/tt0119311/;HOODLUM;0
662;2332;Marco Brambilla;United States;English;1997;Action;Adventure;Comedy;Alicia Silverstone;Benicio del Toro;Christopher Walken;0;http://www.imdb.com/title/tt0119086/;EXCESS BAGGAGE;0
663;2334;Freida Lee Mock;United States;English;1994;Documentary;Biography;0;Maya Lin;0;0;0;http://www.imdb.com/title/tt0110480/;MAYA LIN: A STRONG CLEAR VISION;0
664;2335;Ebrahim Forouzesh;Iran;Persian;1992;Drama;0;0;Behzad Khodaveisi;Fatemeh Azrah;Abbas Khavaninzadeh;0;http://www.imdb.com/title/tt0683219/;THE JAR;0
665;2336;Kar Wai Wong;Hong Kong;Cantonese;1994;Drama;0;0;Brigitte Lin;Leslie Cheung;Maggie Cheung;0;http://www.imdb.com/title/tt0109688/;ASHES OF TIME;0
666;2337;Helena Solberg;United Kingdom;English;1995;Documentary;Biography;0;Cynthia Adler;Eric Barreto;Mario Cunha;0;http://www.imdb.com/title/tt0109381/;CARMEN MIRANDA: BANANAS IS MY BUSINESS;0
667;2338;Victor Saville;United States;English;1950;Family;Drama;Adventure;Errol Flynn;Dean Stockwell;Paul Lukas;0;http://www.imdb.com/title/tt0042644/;KIM (1950);0
668;2339;Kevin James Dobson;Canada;English;1995;Adventure;Drama;0;Christina Ricci;Anna Chlumsky;Polly Draper;0;http://www.imdb.com/title/tt0113188/;GOLD DIGGERS: THE SECRET OF BEAR MOUNTAIN;0
669;2340;John Irvin;United Kingdom;English;1995;Comedy;Drama;Romance;Vanessa Redgrave;Edward Fox;Uma Thurman;0;http://www.imdb.com/title/tt0113849/;A MONTH BY THE LAKE;0
670;2341;John OBrien;United States;English;1992;Comedy;0;0;Marya Cohn;Euclid Farnham;Ann Milliman;0;http://www.imdb.com/title/tt0105737/;VERMONT IS FOR LOVERS;0
671;2342;Guy Maddin;Canada;English;1992;Comedy;Horror;0;Kyle McCulloch;Gosia Dobrowolska;Sarah Neville;0;http://www.imdb.com/title/tt0103926/;CAREFUL;0
672;2343;Stanley Kubrick;United Kingdom;English;1964;Comedy;Thriller;0;Peter Sellers;0;0;0;http://www.imdb.com/title/tt0057012/;DR. STRANGELOVE OR: HOW I LEARNED TO STOP WORRYING AND LOVE THE BOMB (1963);2
673;2344;Jonathan Nossiter;United States;English;1997;Drama;Romance;0;Arnold Barkus;David Suchet;Jared Harris;0;http://www.imdb.com/title/tt0120244/;SUNDAY;0
674;2345;Michael Schaack;Sweden;English;1997;Animation;Family;Musical;Melissa Altro;Catherine OHara;Carole Pope;0;http://www.imdb.com/title/tt0119899/;PIPPI LONGSTOCKING;0
675;2346;Brett Ratner;United States;English;1997;Action;Comedy;Crime;Chris Tucker;Larry Hankin;Robertson Dean;0;http://www.imdb.com/title/tt0119695/;MONEY TALKS;0
676;2347;Guillermo del Toro;United States;English;1997;Horror;Sci-Fi;Thriller;Mira Sorvino;Jeremy Northam;Alexander Goodwin;0;http://www.imdb.com/title/tt0119675/;MIMIC;1
677;2348;Roger Christian;United States;English;1997;Action;Thriller;Comedy;Patrick Stewart;Vincent Kartheiser;Brenda Fricker;0;http://www.imdb.com/title/tt0119630/;MASTERMINDS;0
678;2349;Andy Cadiff;United States;English;1997;Comedy;Family;Fantasy;Christopher McDonald;Janine Turner;Cameron Finley;0;http://www.imdb.com/title/tt0119509/;LEAVE IT TO BEAVER;0
679;2350;Ridley Scott;United States;English;1997;Action;Drama;0;Demi Moore;Viggo Mortensen;Anne Bancroft;0;http://www.imdb.com/title/tt0119173/;G.I. JANE;1
680;2351;Deepa Mehta;India;Hindi;1996;Drama;0;0;Karishma Jhalani;Ramanjeet Kaur;Dilip Mehta;0;http://www.imdb.com/title/tt0116308/;FIRE;0
681;2352;Emile Ardolino;United States;English;1987;Romance;Drama;Music;Jennifer Grey;Patrick Swayze;Jerry Orbach;0;http://www.imdb.com/title/tt0092890/;DIRTY DANCING;0
682;2353;Keith Samples;United States;English;1997;Comedy;Romance;0;Greg Kinnear;Lauren Holly;Joan Cusack;0;http://www.imdb.com/title/tt0120151/;A SMILE LIKE YOURS;0
683;2356;John Landis;United Kingdom;English;1996;Comedy;Adventure;0;Tom Arnold;Jessica Lundy;Bug Hall;0;http://www.imdb.com/title/tt0117768/;THE STUPIDS;0
684;2359;Udayan Prasad;United Kingdom;English;1995;Drama;0;0;Om Puri;Pavan Malhotra;Angeline Ball;0;http://www.imdb.com/title/tt0112586/;BROTHERS IN TROUBLE;0
685;2360;Rick Friedberg;United States;English;1996;Comedy;Action;0;Leslie Nielsen;Nicollette Sheridan;Charles Durning;0;http://www.imdb.com/title/tt0117723/;SPY HARD;3
686;2361;Tom Holland;United States;English;1996;Horror;Thriller;0;Robert John Burke;Joe Mantegna;Lucinda Jenney;0;http://www.imdb.com/title/tt0117894/;THINNER;0
